temperature,entry_id,device_id,humidity,datadate
71.6,9AJQGVKD4I,Machine2,50,10/4/19 4:24 AM
71.6,XQ8CGO1XM4,Machine2,50,10/4/19 4:24 AM
71.6,YYVGQKDR4O,Machine2,50,10/4/19 4:24 AM
71.6,MTFR2HJSL5,Machine2,50,10/4/19 4:24 AM
71.6,FWY5P3ZNIP,Machine2,50,10/4/19 4:24 AM
71.6,7MXGGIHQ2S,Machine2,50,10/4/19 4:24 AM
71.6,NMLDHT8NDU,Machine2,50,10/4/19 4:24 AM
71.6,VP3XQVQS6S,Machine2,50,10/4/19 4:24 AM
71.6,BAQAY5WL9O,Machine2,50,10/4/19 4:24 AM
71.6,YADGY0J1RL,Machine2,50,10/4/19 4:25 AM
71.6,VUZU5DBXZT,Machine2,50,10/4/19 4:25 AM
71.6,BCBPPYTQAZ,Machine2,50,10/4/19 4:25 AM
71.6,I3EYHXM0YH,Machine2,50,10/4/19 4:25 AM
71.6,8HC9LQ0PZB,Machine2,50,10/4/19 4:25 AM
71.6,QWVQLCJWHQ,Machine2,50,10/4/19 4:25 AM
71.6,NZMTOBMHCB,Machine2,50,10/4/19 4:25 AM
71.6,3SWLQ65BDK,Machine2,50,10/4/19 4:25 AM
71.6,LXPHEBV7SK,Machine2,50,10/4/19 4:25 AM
71.6,OCSD7DNURO,Machine2,50,10/4/19 4:26 AM
71.6,I61FPUMRXS,Machine2,50,10/4/19 4:26 AM
71.6,CYB2VQ004X,Machine2,50,10/4/19 4:26 AM
71.6,OU4TU7UOUB,Machine2,50,10/4/19 4:26 AM
71.6,DFQKT3LMPN,Machine2,50,10/4/19 4:26 AM
71.6,6LTV3SOCRU,Machine2,50,10/4/19 4:26 AM
71.6,BI5VBAPU88,Machine2,50,10/4/19 4:26 AM
71.6,CE4QJX1L6S,Machine2,50,10/4/19 4:27 AM
71.6,NJBWB3V9TK,Machine2,50,10/4/19 4:27 AM
71.6,VA4QSJVPZH,Machine2,50,10/4/19 4:27 AM
71.6,G3DAKKW0OM,Machine2,50,10/4/19 4:27 AM
71.6,C5Q37IPCVB,Machine2,50,10/4/19 4:27 AM
71.6,HRCEIZWKMF,Machine2,50,10/4/19 4:27 AM
71.6,JYX2XJN3E8,Machine2,50,10/4/19 4:27 AM
71.6,SVJ2YD0ATE,Machine2,50,10/4/19 4:27 AM
71.6,43MU4HO9LO,Machine2,50,10/4/19 4:28 AM
71.6,XIDGZVX8D4,Machine2,50,10/4/19 4:28 AM
71.6,Q5QAZBERPW,Machine2,50,10/4/19 4:28 AM
71.6,WUC8LRBRZQ,Machine2,50,10/4/19 4:28 AM
71.6,4FOVX8NLCD,Machine2,50,10/4/19 4:28 AM
71.6,TUKTVJIF0K,Machine2,50,10/4/19 4:28 AM
71.6,N4U9AFJIU4,Machine2,50,10/4/19 4:28 AM
71.6,5ABFIBESKV,Machine2,50,10/4/19 4:28 AM
71.6,9MJRAFAWBT,Machine2,50,10/4/19 4:28 AM
71.6,B0UYV7DVWO,Machine2,50,10/4/19 4:29 AM
71.6,UONZJKAEUP,Machine2,50,10/4/19 4:29 AM
71.6,RI3A3EMJH1,Machine2,50,10/4/19 4:29 AM
71.6,ABFB0KSOHK,Machine2,50,10/4/19 4:29 AM
71.6,NJIJBS4J1G,Machine2,50,10/4/19 4:29 AM
71.6,NV1YLUQYPH,Machine2,50,10/4/19 4:29 AM
71.6,1B8DF0B0KU,Machine2,50,10/4/19 4:29 AM
71.6,RFHA7Y7JTQ,Machine2,50,10/4/19 4:30 AM
71.6,9DSOA2CAMY,Machine2,50,10/4/19 4:30 AM
71.6,T58MCGV50H,Machine2,50,10/4/19 4:30 AM
71.6,SBLBTNIBPY,Machine2,50,10/4/19 4:30 AM
71.6,0FSQXE3H69,Machine2,50,10/4/19 4:30 AM
71.6,L56BZ6FEAY,Machine2,50,10/4/19 4:30 AM
71.6,INWS598NDU,Machine2,50,10/4/19 4:30 AM
71.6,WCT4UI87TK,Machine2,50,10/4/19 4:31 AM
71.6,WJUYOYUT9W,Machine2,50,10/4/19 4:31 AM
71.6,FCI0HBT9O2,Machine2,50,10/4/19 4:31 AM
71.6,AYCPNLVPTK,Machine2,50,10/4/19 4:31 AM
71.6,CCFT3S65JE,Machine2,50,10/4/19 4:31 AM
71.6,1OEAKW4TLW,Machine2,50,10/4/19 4:31 AM
71.6,LR19FTBLLL,Machine2,50,10/4/19 4:31 AM
71.6,4AMK4MMQLN,Machine2,50,10/4/19 4:31 AM
71.6,PXXRWGM559,Machine2,50,10/4/19 4:31 AM
71.6,LYSP35CH96,Machine2,50,10/4/19 4:32 AM
71.6,MYOHWQGDWA,Machine2,50,10/4/19 4:32 AM
71.6,6RGWNTLXKG,Machine2,50,10/4/19 4:32 AM
71.6,IYBQCRUKNU,Machine2,50,10/4/19 4:32 AM
71.6,9WJNMSIWS4,Machine2,50,10/4/19 4:32 AM
71.6,B29GFXCWNR,Machine2,50,10/4/19 4:32 AM
71.6,FUSTPOMU2C,Machine2,50,10/4/19 4:33 AM
71.6,VRXW0XCQGE,Machine2,50,10/4/19 4:33 AM
71.6,P1YOCKGW8P,Machine2,50,10/4/19 4:33 AM
71.6,LGOPAP3RBP,Machine2,50,10/4/19 4:33 AM
71.6,A3EH14KZFP,Machine2,50,10/4/19 4:33 AM
71.6,B7BZCDZEQ5,Machine2,50,10/4/19 4:33 AM
71.6,BTILGOYBWK,Machine2,50,10/4/19 4:33 AM
71.6,MECEXSWMAG,Machine2,50,10/4/19 4:34 AM
71.6,UE0NEEXAMT,Machine2,50,10/4/19 4:34 AM
71.6,MTACE1NVWE,Machine2,50,10/4/19 4:34 AM
71.6,CYWVTHRDPR,Machine2,50,10/4/19 4:34 AM
71.6,6L0JKCL4BX,Machine2,50,10/4/19 4:34 AM
71.6,OLY6GF4QOP,Machine2,50,10/4/19 4:34 AM
71.6,J00ZWEAERI,Machine2,50,10/4/19 4:34 AM
71.6,FEFS2UAQW4,Machine2,50,10/4/19 4:34 AM
71.6,1N6ZXRCA71,Machine2,50,10/4/19 4:34 AM
71.6,8EOUVPOTWR,Machine2,50,10/4/19 4:34 AM
71.6,PJC1YMB0IF,Machine2,50,10/4/19 4:35 AM
71.6,HSTSJBQLLB,Machine2,50,10/4/19 4:35 AM
71.6,M09CUHNQKS,Machine2,50,10/4/19 4:35 AM
71.6,BTOTMA9W7E,Machine2,50,10/4/19 4:35 AM
71.6,Q7XQT5FJTU,Machine2,50,10/4/19 4:35 AM
71.6,WXU9ANZODF,Machine2,50,10/4/19 4:35 AM
71.6,RBHMFJTALM,Machine2,50,10/4/19 4:35 AM
71.6,KYP3KW7GZV,Machine2,50,10/4/19 4:35 AM
71.6,D0K2DLYQ2T,Machine2,50,10/4/19 4:36 AM
71.6,X0IT4TLFE6,Machine2,50,10/4/19 4:36 AM
71.6,BL6ZH4YHH0,Machine2,50,10/4/19 4:36 AM
71.6,O1AOOZFCUB,Machine2,50,10/4/19 4:36 AM
71.6,OFG2SMAIEL,Machine2,50,10/4/19 4:36 AM
71.6,CXT5PP84GR,Machine2,50,10/4/19 4:36 AM
71.6,MEUQFRABLN,Machine2,50,10/4/19 4:36 AM
71.6,XWZGB5LECG,Machine2,50,10/4/19 4:36 AM
71.6,ZBFZS0KJ9E,Machine2,50,10/4/19 4:37 AM
71.6,6MTCP702XE,Machine2,50,10/4/19 4:37 AM
71.6,BUCBYWLAZI,Machine2,50,10/4/19 4:37 AM
71.6,VOMSAWIO5H,Machine2,50,10/4/19 4:37 AM
71.6,PFVMJHUCRW,Machine2,50,10/4/19 4:37 AM
71.6,FHQFWCDJAS,Machine2,50,10/4/19 4:37 AM
71.6,QSGIONXGAS,Machine2,50,10/4/19 4:37 AM
71.6,OD2FNZSXMI,Machine2,50,10/4/19 4:37 AM
71.6,9UJGJ51MO3,Machine2,50,10/4/19 4:38 AM
71.6,AZIS5LMK98,Machine2,50,10/4/19 4:38 AM
71.6,YWRIYZHDOR,Machine2,50,10/4/19 4:38 AM
71.6,QCSC6ACBC6,Machine2,50,10/4/19 4:38 AM
71.6,2QGMZVR5BY,Machine2,50,10/4/19 4:38 AM
71.6,LWFIHDKUMK,Machine2,50,10/4/19 4:38 AM
71.6,V2Q98RGJV7,Machine2,50,10/4/19 4:38 AM
71.6,21A7LM4UE2,Machine2,50,10/4/19 4:39 AM
71.6,WY6RMUVASR,Machine2,50,10/4/19 4:39 AM
71.6,UMCOCTFV08,Machine2,50,10/4/19 4:39 AM
71.6,R0SECGFJTL,Machine2,50,10/4/19 4:39 AM
71.6,QA2AHQGJIP,Machine2,50,10/4/19 4:39 AM
71.6,WK418Q3U6N,Machine2,50,10/4/19 4:39 AM
71.6,BASTG2WBXK,Machine2,50,10/4/19 4:39 AM
71.6,YZQPARJ4KN,Machine2,50,10/4/19 4:39 AM
71.6,SQEDPTOZGA,Machine2,50,10/4/19 4:40 AM
71.6,7BBGN4DVHV,Machine2,50,10/4/19 4:40 AM
71.6,W1A6IPYSBZ,Machine2,50,10/4/19 4:40 AM
71.6,DT5LLYCMKT,Machine2,50,10/4/19 4:40 AM
71.6,OFRCBYVUQI,Machine2,50,10/4/19 4:40 AM
71.6,ZFHIWPB68D,Machine2,50,10/4/19 4:40 AM
71.6,DZ3TYVOT9E,Machine2,50,10/4/19 4:40 AM
71.6,LBL7JD2C9A,Machine2,50,10/4/19 4:41 AM
71.6,YYARCQNNR0,Machine2,50,10/4/19 4:41 AM
71.6,KAGHBHOSCE,Machine2,50,10/4/19 4:41 AM
71.6,GYIAOVEG95,Machine2,50,10/4/19 4:41 AM
71.6,QNFENTKUZR,Machine2,50,10/4/19 4:41 AM
71.6,BENDDB3VLU,Machine2,50,10/4/19 4:41 AM
71.6,TVUXVJKVXA,Machine2,50,10/4/19 4:41 AM
71.6,6ZMNVL77AB,Machine2,50,10/4/19 4:41 AM
71.6,FOCSP9SDHW,Machine2,50,10/4/19 4:42 AM
71.6,LDMHRNNC4I,Machine2,50,10/4/19 4:42 AM
71.6,FH8OFMYHMR,Machine2,50,10/4/19 4:42 AM
71.6,DMDCJXHXSX,Machine2,50,10/4/19 4:42 AM
71.6,SMUSCOPRBR,Machine2,50,10/4/19 4:42 AM
71.6,BPNUXNOHNG,Machine2,50,10/4/19 4:42 AM
71.6,ZGGIX9CYEJ,Machine2,50,10/4/19 4:43 AM
71.6,H54IPL5RDN,Machine2,50,10/4/19 4:43 AM
71.6,DRLCK1FGM1,Machine2,50,10/4/19 4:43 AM
71.6,7GYLYAFRAA,Machine2,50,10/4/19 4:43 AM
71.6,6J8OJIHSTF,Machine2,50,10/4/19 4:43 AM
71.6,JVHXGZR3ZR,Machine2,50,10/4/19 4:43 AM
71.6,EWMK0KRFT4,Machine2,50,10/4/19 4:43 AM
71.6,QMUUHVNM1N,Machine2,50,10/4/19 4:43 AM
71.6,1BUBWYOI9X,Machine2,50,10/4/19 4:43 AM
71.6,1WOJP3E9SL,Machine2,50,10/4/19 4:44 AM
71.6,BN0CO3TGUW,Machine2,50,10/4/19 4:44 AM
71.6,EO2YTAVHPD,Machine2,50,10/4/19 4:44 AM
71.6,F5OOMZ0VS9,Machine2,50,10/4/19 4:44 AM
71.6,P7DQ3VF6QO,Machine2,50,10/4/19 4:44 AM
71.6,B1CSJMZV1K,Machine2,50,10/4/19 4:44 AM
71.6,95FMRRASLE,Machine2,50,10/4/19 4:44 AM
71.6,DZUZV6SKBF,Machine2,50,10/4/19 4:45 AM
71.6,U1IOP6NHW8,Machine2,50,10/4/19 4:45 AM
71.6,B1JPNV0H6N,Machine2,50,10/4/19 4:45 AM
71.6,F436IB13LP,Machine2,50,10/4/19 4:45 AM
71.6,O6BGSZASDK,Machine2,50,10/4/19 4:45 AM
71.6,FRL4IRTOUF,Machine2,50,10/4/19 4:45 AM
71.6,AARN8RGALM,Machine2,50,10/4/19 4:45 AM
71.6,9GOVBSCB2G,Machine2,50,10/4/19 4:46 AM
71.6,G8KBLURQ0H,Machine2,50,10/4/19 4:46 AM
71.6,BAGD253WDU,Machine2,50,10/4/19 4:46 AM
71.6,RHVUFWJGAS,Machine2,50,10/4/19 4:46 AM
71.6,HG0R1BOV89,Machine2,50,10/4/19 4:46 AM
71.6,YGWYGTX2QM,Machine2,50,10/4/19 4:46 AM
71.6,UAR3A0EZTR,Machine2,50,10/4/19 4:46 AM
71.6,QDUOWTXNSU,Machine2,50,10/4/19 4:46 AM
71.6,MYUYQTWIDM,Machine2,50,10/4/19 4:47 AM
71.6,A4KNTZI3UY,Machine2,50,10/4/19 4:47 AM
71.6,2MMY4DHMEI,Machine2,50,10/4/19 4:47 AM
71.6,GMFGDGR5ZZ,Machine2,50,10/4/19 4:47 AM
71.6,QCFWJCBBHJ,Machine2,50,10/4/19 4:47 AM
71.6,VQNCYBHKG1,Machine2,50,10/4/19 4:47 AM
71.6,LHEE16WCEB,Machine2,50,10/4/19 4:47 AM
71.6,JV3TKQN9HI,Machine2,50,10/4/19 4:47 AM
71.6,FDQVYPHOIE,Machine2,50,10/4/19 4:47 AM
71.6,U3WCK1DHK0,Machine2,50,10/4/19 4:48 AM
71.6,DSJWUBCEFJ,Machine2,50,10/4/19 4:48 AM
71.6,WWQ6VNV0PG,Machine2,50,10/4/19 4:48 AM
71.6,3Y6LAK9CWP,Machine2,50,10/4/19 4:48 AM
71.6,OTXMH32OSL,Machine2,50,10/4/19 4:48 AM
71.6,Q0HZMQIT2Z,Machine2,50,10/4/19 4:48 AM
71.6,9ZG3HFSSSA,Machine2,50,10/4/19 4:48 AM
71.6,WAPEFPN8CO,Machine2,50,10/4/19 4:48 AM
71.6,UCCTMXHSBO,Machine2,50,10/4/19 4:49 AM
71.6,ZNAWDSDMRN,Machine2,50,10/4/19 4:49 AM
71.6,PKXL08BSNB,Machine2,50,10/4/19 4:49 AM
71.6,VECH9BCW3G,Machine2,50,10/4/19 4:49 AM
71.6,NSIPLKM4XS,Machine2,50,10/4/19 4:49 AM
71.6,JC0X0TZKUM,Machine2,50,10/4/19 4:49 AM
71.6,AYKHEPHNC5,Machine2,50,10/4/19 4:49 AM
71.6,WEMRZHBGIC,Machine2,50,10/4/19 4:49 AM
71.6,JT4PLEYZYV,Machine2,50,10/4/19 4:50 AM
71.6,0XCOVPI0D4,Machine2,50,10/4/19 4:50 AM
71.6,1ZYWIBMIPV,Machine2,50,10/4/19 4:50 AM
71.6,AK4MZEAVO5,Machine2,50,10/4/19 4:50 AM
71.6,JXVXVQ8IXB,Machine2,50,10/4/19 4:50 AM
71.6,JSRFBDHHFF,Machine2,50,10/4/19 4:50 AM
71.6,QEK0TJETJL,Machine2,50,10/4/19 4:50 AM
71.6,TVDPSWGPYT,Machine2,50,10/4/19 4:50 AM
71.6,2P40T7RKMU,Machine2,50,10/4/19 4:51 AM
71.6,CTJP3IYHZL,Machine2,50,10/4/19 4:51 AM
71.6,GVYOOTO0SU,Machine2,50,10/4/19 4:51 AM
71.6,RDSUJZPKRG,Machine2,51,10/4/19 4:51 AM
71.6,P7K5LVFKBH,Machine2,50,10/4/19 4:51 AM
71.6,MLP0CVRRWU,Machine2,50,10/4/19 4:51 AM
71.6,OVIOEHOATL,Machine2,50,10/4/19 4:51 AM
71.6,OLW0YKMBIX,Machine2,50,10/4/19 4:51 AM
71.6,YYCSLS2GGS,Machine2,50,10/4/19 4:51 AM
71.6,GX3GWIFLDD,Machine2,50,10/4/19 4:52 AM
71.6,XQNTED8CZ4,Machine2,50,10/4/19 4:52 AM
71.6,FXV7C6KPF9,Machine2,50,10/4/19 4:52 AM
71.6,2ZLI6SWQEL,Machine2,50,10/4/19 4:52 AM
71.6,LMAW3DLVR0,Machine2,50,10/4/19 4:52 AM
71.6,QMDGNULEW2,Machine2,50,10/4/19 4:52 AM
71.6,PO0SVYIGCJ,Machine2,50,10/4/19 4:52 AM
71.6,NAXL2F540V,Machine2,50,10/4/19 4:52 AM
71.6,J1BBHHMNET,Machine2,50,10/4/19 4:52 AM
71.6,RSHWDEIY2N,Machine2,50,10/4/19 4:52 AM
71.6,B3KMV0RZFX,Machine2,50,10/4/19 4:53 AM
71.6,TLSRIUK7NI,Machine2,50,10/4/19 4:53 AM
71.6,BSBE1NCE1K,Machine2,50,10/4/19 4:53 AM
71.6,LDMAQQ6C4E,Machine2,50,10/4/19 4:53 AM
71.6,7PZM0GAG0A,Machine2,50,10/4/19 4:53 AM
71.6,IVDRWTGNWD,Machine2,50,10/4/19 4:53 AM
71.6,0RFOMU4UKN,Machine2,50,10/4/19 4:53 AM
71.6,UQCJ2DWSJR,Machine2,50,10/4/19 4:53 AM
71.6,RRWDIGCND1,Machine2,50,10/4/19 4:54 AM
71.6,ZICONPT7WG,Machine2,50,10/4/19 4:54 AM
71.6,X7P5EFLPEN,Machine2,50,10/4/19 4:54 AM
71.6,1MDOBACHPE,Machine2,50,10/4/19 4:54 AM
71.6,FEV0XXKDCL,Machine2,50,10/4/19 4:54 AM
71.6,LEDLEZ9DSP,Machine2,50,10/4/19 4:54 AM
71.6,PT0XQDRLZR,Machine2,50,10/4/19 4:54 AM
71.6,WQ5TUEXFA4,Machine2,50,10/4/19 4:54 AM
71.6,S5XKZ3KTSK,Machine2,50,10/4/19 4:54 AM
71.6,38E8SHOSFT,Machine2,50,10/4/19 4:54 AM
71.6,R2T67UQOM6,Machine2,50,10/4/19 4:55 AM
71.6,SZZSPJI9HL,Machine2,50,10/4/19 4:55 AM
71.6,UJFKNC5BSW,Machine2,50,10/4/19 4:55 AM
71.6,PUBP49HIUO,Machine2,50,10/4/19 4:55 AM
71.6,TMYX1VV5EY,Machine2,50,10/4/19 4:55 AM
71.6,9VQXPC4YI6,Machine2,50,10/4/19 4:55 AM
71.6,LDMZTNLCJA,Machine2,50,10/4/19 4:55 AM
71.6,KNUEMZ8XVI,Machine2,50,10/4/19 4:56 AM
71.6,NIPVLBLAL9,Machine2,50,10/4/19 4:56 AM
71.6,JCME0RV1XF,Machine2,50,10/4/19 4:56 AM
71.6,0JT8T8HIGS,Machine2,50,10/4/19 4:56 AM
71.6,D4S84EILVY,Machine2,50,10/4/19 4:57 AM
71.6,OEQ5YTCVUA,Machine2,51,10/4/19 4:57 AM
71.6,CJZVMQ8QOM,Machine2,50,10/4/19 4:57 AM
71.6,0K4Y9M7TDY,Machine2,51,10/4/19 4:57 AM
71.6,KP0HBNO6H5,Machine2,50,10/4/19 4:57 AM
71.6,ZSI2J2VU8T,Machine2,50,10/4/19 4:57 AM
71.6,QVSZA95JNH,Machine2,50,10/4/19 4:57 AM
71.6,ESCWOHFKEO,Machine2,50,10/4/19 4:57 AM
71.6,MKCUAN7EW6,Machine2,50,10/4/19 4:57 AM
71.6,LSPNMIQ2PM,Machine2,50,10/4/19 4:57 AM
71.6,8HHIK78DE1,Machine2,50,10/4/19 4:58 AM
71.6,2L38EKWIIB,Machine2,50,10/4/19 4:58 AM
71.6,96JQMVGWPX,Machine2,50,10/4/19 4:58 AM
71.6,AZEUHHGAKO,Machine2,51,10/4/19 4:58 AM
71.6,4LE7QTBQJC,Machine2,51,10/4/19 4:58 AM
71.6,FV0EZQ27M4,Machine2,50,10/4/19 4:58 AM
71.6,AZ3E3HTVTB,Machine2,50,10/4/19 4:58 AM
71.6,BP4DQMPKDY,Machine2,50,10/4/19 4:59 AM
71.6,WJPMRXPNDK,Machine2,50,10/4/19 4:59 AM
71.6,VMLRX4D0RG,Machine2,50,10/4/19 4:59 AM
71.6,YH9AQWCM8Y,Machine2,50,10/4/19 4:59 AM
71.6,SS6LBLHNKO,Machine2,51,10/4/19 4:59 AM
71.6,SYP427R9I0,Machine2,51,10/4/19 4:59 AM
71.6,HMFOIYB7RC,Machine2,51,10/4/19 5:00 AM
71.6,XUDMDD81Y4,Machine2,50,10/4/19 5:00 AM
71.6,5X97OCAVTP,Machine2,50,10/4/19 5:00 AM
71.6,RJ0YLYNWLO,Machine2,51,10/4/19 5:00 AM
71.6,FOGA8ZPF5C,Machine2,51,10/4/19 5:00 AM
71.6,IW4CBUT3CA,Machine2,50,10/4/19 5:00 AM
71.6,O8ZDCTFJI0,Machine2,51,10/4/19 5:00 AM
71.6,XEATWQVQZF,Machine2,51,10/4/19 5:00 AM
71.6,GJSZKVR9AM,Machine2,50,10/4/19 5:01 AM
71.6,EPPCTNN2MI,Machine2,50,10/4/19 5:01 AM
71.6,YLCUQANHB3,Machine2,50,10/4/19 5:01 AM
71.6,I9SLYZH7DV,Machine2,51,10/4/19 5:01 AM
71.6,EJ4T1ACX1W,Machine2,50,10/4/19 5:01 AM
71.6,TPK7CXUEOR,Machine2,51,10/4/19 5:02 AM
71.6,W4AUMDKAN1,Machine2,50,10/4/19 5:02 AM
71.6,KYHZ5SHLAM,Machine2,51,10/4/19 5:02 AM
71.6,BA3DU8HZUA,Machine2,50,10/4/19 5:02 AM
71.6,NJLUCZLXBH,Machine2,51,10/4/19 5:02 AM
71.6,CH2DOC42QB,Machine2,51,10/4/19 5:02 AM
71.6,FE5JVVWK1L,Machine2,51,10/4/19 5:02 AM
71.6,CT8YKJKR9Z,Machine2,51,10/4/19 5:03 AM
71.6,GCGYC4OIBY,Machine2,51,10/4/19 5:03 AM
71.6,04SC8C5YNO,Machine2,51,10/4/19 5:03 AM
71.6,PHJIPZPH83,Machine2,50,10/4/19 5:03 AM
71.6,4V52AYTJJ3,Machine2,51,10/4/19 5:03 AM
71.6,3PLOROEOCM,Machine2,51,10/4/19 5:03 AM
71.6,WRWLJXN8MU,Machine2,51,10/4/19 5:03 AM
71.6,N0QSPROHQJ,Machine2,51,10/4/19 5:04 AM
71.6,K9LKAPYNTG,Machine2,50,10/4/19 5:04 AM
71.6,FAHNKKGF6W,Machine2,51,10/4/19 5:04 AM
71.6,8CQ9WYB1UL,Machine2,51,10/4/19 5:04 AM
71.6,EBXRX3MV6Q,Machine2,51,10/4/19 5:04 AM
71.6,UQRDDNCT1E,Machine2,51,10/4/19 5:04 AM
71.6,TMGTMVASVJ,Machine2,51,10/4/19 5:04 AM
71.6,9VJ7BJIN2W,Machine2,51,10/4/19 5:04 AM
71.6,COSNRDZ7Z5,Machine2,51,10/4/19 5:04 AM
71.6,UEXLOE42TU,Machine2,51,10/4/19 5:05 AM
71.6,W9EUIMC3OY,Machine2,51,10/4/19 5:05 AM
71.6,FE8V41TO7B,Machine2,51,10/4/19 5:05 AM
71.6,EHKGQOMO6P,Machine2,51,10/4/19 5:05 AM
71.6,JZCBOXEG9T,Machine2,51,10/4/19 5:05 AM
71.6,LUL7EJMBYY,Machine2,51,10/4/19 5:05 AM
71.6,CD5Y5F4TLI,Machine2,50,10/4/19 5:05 AM
71.6,EEVKOLIQIM,Machine2,51,10/4/19 5:05 AM
71.6,QZF9J13EIR,Machine2,50,10/4/19 5:05 AM
71.6,3HZ2BKBJVP,Machine2,51,10/4/19 5:05 AM
71.6,BLRYVNCKZO,Machine2,51,10/4/19 5:06 AM
71.6,KRYOEL4TPG,Machine2,51,10/4/19 5:06 AM
71.6,JGP5KGDUUJ,Machine2,51,10/4/19 5:06 AM
71.6,OFU1KNTLNA,Machine2,51,10/4/19 5:06 AM
71.6,RZ3YYISKJ3,Machine2,51,10/4/19 5:06 AM
71.6,GXW6ERN6BO,Machine2,51,10/4/19 5:06 AM
71.6,LFRTNZAWOZ,Machine2,51,10/4/19 5:07 AM
71.6,REQLRYKOJ4,Machine2,51,10/4/19 5:07 AM
71.6,TGT84757KY,Machine2,51,10/4/19 5:07 AM
71.6,V6HNSHE9YE,Machine2,51,10/4/19 5:07 AM
71.6,QXDNEZUXT2,Machine2,51,10/4/19 5:07 AM
71.6,HI3FDBWFC4,Machine2,51,10/4/19 5:07 AM
71.6,DMVLPH58RK,Machine2,51,10/4/19 5:07 AM
71.6,ROPGIOGUWU,Machine2,51,10/4/19 5:07 AM
71.6,TVNRLLPPJK,Machine2,51,10/4/19 5:07 AM
71.6,64QKXOPVQD,Machine2,51,10/4/19 5:07 AM
71.6,Z1B1HG5PNP,Machine2,51,10/4/19 5:08 AM
71.6,VQF0MAK2MK,Machine2,51,10/4/19 5:08 AM
71.6,WYIRXEYFIO,Machine2,51,10/4/19 5:08 AM
71.6,NCFUBE8JYD,Machine2,51,10/4/19 5:08 AM
71.6,DNTREI1QRS,Machine2,51,10/4/19 5:08 AM
71.6,FGPFHLCHBO,Machine2,51,10/4/19 5:08 AM
71.6,LSECERNGOQ,Machine2,51,10/4/19 5:09 AM
71.6,CAI9LADJ1Z,Machine2,51,10/4/19 5:09 AM
71.6,KOL0G3EQDX,Machine2,51,10/4/19 5:09 AM
71.6,RX37X6NDVO,Machine2,51,10/4/19 5:09 AM
71.6,ZUMWXYKMIV,Machine2,51,10/4/19 5:09 AM
71.6,FUCSYCTHKW,Machine2,51,10/4/19 5:09 AM
71.6,ENRUZ4AFIR,Machine2,51,10/4/19 5:09 AM
71.6,UKZMSXRQIZ,Machine2,51,10/4/19 5:09 AM
71.6,JPAB38QKBO,Machine2,51,10/4/19 5:09 AM
71.6,BCP18P30R9,Machine2,51,10/4/19 5:09 AM
71.6,REVODRAZSW,Machine2,51,10/4/19 5:10 AM
71.6,Y52XOKZMRU,Machine2,51,10/4/19 5:10 AM
71.6,TQDWOVI1PZ,Machine2,51,10/4/19 5:10 AM
71.6,RFNYOP6G7S,Machine2,51,10/4/19 5:10 AM
71.6,FZ3SXFG8GL,Machine2,51,10/4/19 5:10 AM
71.6,CTRMZ9IWT7,Machine2,51,10/4/19 5:10 AM
71.6,FRODM08NJA,Machine2,51,10/4/19 5:10 AM
71.6,K6MZWYNMNN,Machine2,51,10/4/19 5:10 AM
71.6,9TLLI3VT7E,Machine2,51,10/4/19 5:10 AM
71.6,MUU9U5PRPK,Machine2,51,10/4/19 5:10 AM
71.6,HOH1N4ZCVQ,Machine2,51,10/4/19 5:10 AM
71.6,6DQX0G4GCK,Machine2,51,10/4/19 5:11 AM
71.6,GTAOBSSAZX,Machine2,51,10/4/19 5:11 AM
71.6,9HK0BKAABD,Machine2,51,10/4/19 5:11 AM
71.6,RWNF512FHR,Machine2,51,10/4/19 5:11 AM
71.6,JU2OIEZXDF,Machine2,51,10/4/19 5:11 AM
71.6,WRFALVNAU7,Machine2,51,10/4/19 5:11 AM
71.6,A2QTYHZQ58,Machine2,51,10/4/19 5:12 AM
71.6,25VVEWBCFH,Machine2,51,10/4/19 5:12 AM
71.6,OY0B6YYZP1,Machine2,51,10/4/19 5:12 AM
71.6,AG2MFPTFN9,Machine2,51,10/4/19 5:12 AM
71.6,F24ANPCVQI,Machine2,51,10/4/19 5:12 AM
71.6,BKTR2BOKZA,Machine2,51,10/4/19 5:13 AM
71.6,ZQPQPD4UC2,Machine2,51,10/4/19 5:13 AM
71.6,RT5XVNBDSG,Machine2,51,10/4/19 5:13 AM
71.6,5PUWBVGD6A,Machine2,51,10/4/19 5:13 AM
71.6,JZAEYRXPHG,Machine2,51,10/4/19 5:13 AM
71.6,QB1CJPEEME,Machine2,51,10/4/19 5:13 AM
71.6,O3D0XIZMHS,Machine2,51,10/4/19 5:13 AM
71.6,7DLYLAOWYP,Machine2,51,10/4/19 5:13 AM
71.6,CIOJDLYCAB,Machine2,51,10/4/19 5:13 AM
71.6,AOR8VQK0SD,Machine2,51,10/4/19 5:14 AM
71.6,NKGSZ0W8E9,Machine2,51,10/4/19 5:14 AM
71.6,FJW0AX9F2G,Machine2,51,10/4/19 5:14 AM
71.6,JO6C6IMPOX,Machine2,51,10/4/19 5:14 AM
71.6,SYDRNATFHV,Machine2,51,10/4/19 5:14 AM
71.6,EMJ9IEKL2U,Machine2,51,10/4/19 5:14 AM
71.6,RQGSOZDVGH,Machine2,51,10/4/19 5:14 AM
71.6,NA0GURBAUP,Machine2,51,10/4/19 5:15 AM
